,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
218,cons_1922,0.9917,AF-A0A1S6GL37-F1-model_v4,0.619,0.74,0.934,2.436e-09,Pseudodiaptomus poplesia
219,cons_539,0.9049,AF-A0A6J2UHR7-F1-model_v4,0.356,0.896,0.845,5.322e-06,Scaptodrosophila lebanonensis
220,cons_1321,0.7317,AF-A0A4U7BJ53-F1-model_v4,0.532,0.724,0.665,2.289e-09,Spodoptera litura
221,cons_360,0.8016,AF-A0A6J8B911-F1-model_v4,0.224,0.873,0.802,4.298e-09,Mytilus coruscus
222,cons_562,0.3851,AF-A0A164P9K6-F1-model_v4,0.207,0.841,0.262,8.098,Sistotremastrum niveocremeum HHB9708
223,cons_2319,0.9134,AF-N6U8L0-F1-model_v4,0.475,0.871,0.185,0.007942,Dendroctonus ponderosae
224,cons_177,0.9982,AF-A0A4U8UZI5-F1-model_v4,0.69,0.876,0.934,2.391e-27,Steinernema carpocapsae
225,cons_1291,0.9919,AF-A0A7D8V3K8-F1-model_v4,0.581,0.897,0.868,1.779e-25,Vanrija humicola
226,cons_577,0.2978,AF-A0A7S6MZB8-F1-model_v4,0.11,1.0,0.753,5.515,Ignavibacteriales bacterium
227,cons_1149,0.9797,AF-A0A667HKB1-F1-model_v4,0.41,0.684,0.191,1.5,Lynx canadensis
228,cons_348,0.2736,AF-A0A151I5I9-F1-model_v4,0.292,1.0,0.741,0.006323,Atta colombica
229,cons_734,0.9554,AF-A0A0L1JAJ1-F1-model_v4,0.689,0.906,0.753,2.765e-07,Aspergillus nomiae NRRL 13137
230,cons_2243,0.9073,AF-A0A7N9AQZ2-F1-model_v4,0.388,0.786,0.919,8.039e-07,Mastacembelus armatus
231,cons_18,0.8667,AF-A0A6B0RKG5-F1-model_v4,0.838,0.854,0.761,4.834e-13,Bos mutus
232,cons_833,0.961,AF-A0A7R9M3Z4-F1-model_v4,0.686,0.699,0.425,0.0004522,Medioppia subpectinata
233,cons_203,0.996,AF-A0A6S7J766-F1-model_v4,0.736,0.909,0.588,1.345e-16,Paramuricea clavata
234,cons_1152,0.371,AF-A0A7S3IN03-F1-model_v4,0.163,0.968,0.629,4.617,Strombidium inclinatum
235,cons_149,0.1951,AF-A0A197JFI2-F1-model_v4,0.159,1.0,0.14,5.772,Linnemannia elongata AG-77
236,cons_206,0.4289,AF-B2V7R7-F1-model_v4,0.136,0.851,0.489,9.975,Sulfurihydrogenibium sp. YO3AOP1
237,cons_1409,0.2353,AF-A0A146K8J1-F1-model_v4,0.186,1.0,0.375,2.635,Trepomonas sp. PC1
238,cons_2182,0.3566,AF-A0A067NQD6-F1-model_v4,0.171,0.673,0.584,5.237,Pleurotus ostreatus PC15
239,cons_235,0.4123,AF-K7HTH5-F1-model_v4,0.164,0.947,0.702,8.253,Caenorhabditis japonica
240,cons_307,0.9206,AF-A0A0L7LEH4-F1-model_v4,0.203,0.711,0.185,0.00597,Operophtera brumata
241,cons_2179,0.2335,AF-X1XN45-F1-model_v4,0.131,0.978,0.734,8.352,Acyrthosiphon pisum
242,cons_1192,0.8178,AF-Q14061-F1-model_v4,0.593,0.738,0.937,5.839e-05,Homo sapiens
243,cons_1773,0.9926,AF-A0A0K8UZB5-F1-model_v4,0.819,1.0,0.838,7.02e-10,Bactrocera latifrons
244,cons_1237,0.7155,AF-A0A445EAB8-F1-model_v4,0.188,0.872,0.591,4.775,Arachis hypogaea
245,cons_466,0.8466,AF-A0A0K2UE86-F1-model_v4,0.803,0.895,0.803,1.877e-10,Lepeophtheirus salmonis
246,cons_1157,0.9845,AF-Q201Y5-F1-model_v4,0.618,0.948,0.965,8.01e-06,Acyrthosiphon pisum
247,cons_1972,0.8058,AF-A0A6P8BAU8-F1-model_v4,0.109,0.806,0.478,7.443,Pyricularia grisea
248,cons_1316,0.3038,AF-S3DQR9-F1-model_v4,0.15,0.868,0.975,5.851,Glarea lozoyensis ATCC 20868
249,cons_2040,0.9568,AF-E2AWJ8-F1-model_v4,0.6,0.833,0.98,0.0007825,Camponotus floridanus
250,cons_1642,0.2071,AF-A0A7C8QWY4-F1-model_v4,0.142,0.976,0.232,9.999,Orbilia oligospora
251,cons_1604,0.942,AF-A0A3P6F5H1-F1-model_v4,0.567,0.736,1.0,9.975e-10,Brassica oleracea
252,cons_1329,0.9755,AF-A0A6B0V3A1-F1-model_v4,0.643,0.757,0.668,2.39e-18,Ixodes ricinus
253,cons_2234,0.4391,AF-A0A172TZC3-F1-model_v4,0.2,0.482,0.1,2.686,Flavisolibacter tropicus
254,cons_1474,0.09999,AF-A0A1T3CD12-F1-model_v4,0.129,0.655,0.87,0.505,Trichoderma guizhouense
255,cons_1788,0.9435,AF-A0A1A9USS4-F1-model_v4,0.418,0.886,0.983,4.575e-13,Glossina austeni
256,cons_895,0.9869,AF-A0A0X8T8Q3-F1-model_v4,0.583,0.667,0.84,1.056e-07,Rhyzopertha dominica
257,cons_654,0.8752,AF-V4BE75-F1-model_v4,0.323,0.833,0.734,8.008e-05,Lottia gigantea
258,cons_599,0.9948,AF-A0A2K5YVT0-F1-model_v4,0.802,0.826,0.987,1.631e-12,Mandrillus leucophaeus
259,cons_828,0.9843,AF-A0A0V0RNY3-F1-model_v4,0.529,0.675,0.452,6.144e-11,Trichinella nelsoni
260,cons_727,0.5076,AF-A0A6I9MTC4-F1-model_v4,0.137,0.872,0.308,7.904,Notothenia coriiceps
261,cons_1240,0.8917,AF-A0A3P4RHE2-F1-model_v4,0.28,0.864,0.496,0.4073,Gulo gulo
262,cons_1519,0.572,AF-A0A328E9P0-F1-model_v4,0.142,1.0,0.208,3.763,Cuscuta australis
263,cons_643,0.9776,AF-A0A811V4R6-F1-model_v4,0.468,0.963,0.963,1.741e-06,Ceratitis capitata
264,cons_710,0.6073,AF-A0A6J1URV9-F1-model_v4,0.185,0.959,0.056,2.812,Notechis scutatus
265,cons_1718,0.9828,AF-A0A2I3TAW0-F1-model_v4,0.444,0.809,1.0,6.556e-05,Pan troglodytes
266,cons_459,0.373,AF-A0A1I8P460-F1-model_v4,0.369,0.944,0.883,2.053e-07,Stomoxys calcitrans
267,cons_1581,0.48,AF-A0A485NKB3-F1-model_v4,0.417,0.761,0.612,0.007723,Lynx pardinus
268,cons_1786,0.296,AF-A0A4D6NTA8-F1-model_v4,0.181,1.0,0.347,8.278,Vigna unguiculata
269,cons_815,0.7687,AF-A0A7G6E5Z2-F1-model_v4,0.04,0.463,0.154,7.475,Thermanaerosceptrum fracticalcis
270,cons_1492,0.3373,AF-A0A531L0Z0-F1-model_v4,0.204,0.963,0.729,6.652,Mesorhizobium sp.
271,cons_765,0.5935,AF-A0A1B0B926-F1-model_v4,0.278,0.9,0.991,0.001222,Glossina palpalis gambiensis
272,cons_885,0.9872,AF-A9UTG3-F1-model_v4,0.5,0.584,0.615,2.86e-10,Monosiga brevicollis
273,cons_119,0.9935,AF-A0A1I8MXI3-F1-model_v4,0.86,0.917,0.973,8.494000000000001e-26,Musca domestica
274,cons_704,0.5822,AF-A0A6J2TM57-F1-model_v4,0.415,0.832,0.684,8.585e-05,Scaptodrosophila lebanonensis
275,cons_112,0.8902,AF-A0A6J2TAC7-F1-model_v4,0.455,0.37,0.362,1.304e-06,Scaptodrosophila lebanonensis
276,cons_1368,0.9911,AF-A0A3B4AAZ9-F1-model_v4,0.512,0.87,0.952,2.281e-06,Periophthalmus magnuspinnatus
277,cons_736,0.9497,AF-A0A1I8MV32-F1-model_v4,0.212,0.764,0.783,7.965e-08,Musca domestica
278,cons_1871,0.9747,AF-A0A1L8E7R1-F1-model_v4,0.457,0.722,0.843,1.774e-08,Haematobia irritans
279,cons_1411,0.9717,AF-A0A6J2U829-F1-model_v4,0.505,0.957,0.978,8.263e-11,Scaptodrosophila lebanonensis
280,cons_1962,0.782,AF-A0A6J2ULE7-F1-model_v4,0.407,0.883,0.477,0.0005606,Scaptodrosophila lebanonensis
281,cons_2258,0.6665,AF-A0A6J2UH08-F1-model_v4,0.375,0.992,0.976,1.702e-07,Scaptodrosophila lebanonensis
282,cons_2200,0.9663,AF-J9EEU1-F1-model_v4,0.435,0.246,0.85,2.197e-10,Wuchereria bancrofti
283,cons_2026,0.2981,AF-A0A0D2MRQ1-F1-model_v4,0.275,0.989,0.136,8.282,Monoraphidium neglectum
284,cons_1615,0.549,AF-A0A7J7G0Y6-F1-model_v4,0.15,1.0,0.87,8.903,Camellia sinensis
285,cons_52,0.6858,AF-A0A0K8TSH5-F1-model_v4,0.565,0.776,0.987,4.571e-05,Tabanus bromius
286,cons_1059,0.9299,AF-A0A6J2UDM8-F1-model_v4,0.539,0.895,0.423,1.631e-15,Scaptodrosophila lebanonensis
287,cons_1592,0.825,AF-A0A3B3QCY4-F1-model_v4,0.75,0.88,0.585,6.276e-10,Paramormyrops kingsleyae
288,cons_1154,0.3342,AF-A0A4Z2GKC8-F1-model_v4,0.25,0.933,0.523,8.059,Liparis tanakae
289,cons_335,0.5905,AF-A0A183HGS1-F1-model_v4,0.262,0.659,0.587,0.08647,Onchocerca flexuosa
290,cons_2316,0.9653,AF-A0A820WKV5-F1-model_v4,0.661,0.899,1.0,1.089e-05,Rotaria socialis
291,cons_1761,0.5934,AF-A0A540LJE9-F1-model_v4,0.171,0.928,0.328,4.83,Malus baccata
292,cons_128,0.8063,AF-A0A811V5V5-F1-model_v4,0.243,0.784,0.848,0.001264,Ceratitis capitata
293,cons_2314,0.8739,AF-A0A6A4SA43-F1-model_v4,0.666,1.0,0.046,0.06249,Scophthalmus maximus
294,cons_536,0.534,AF-A0A6V7NVL1-F1-model_v4,0.152,0.903,0.247,7.676,Ananas comosus var. bracteatus
295,cons_331,0.1915,AF-A0A7L3A1I6-F1-model_v4,0.171,0.895,0.777,6.833,Prunella fulvescens
296,cons_41,0.3659,AF-A0A388L909-F1-model_v4,0.202,0.961,0.114,8.444,Chara braunii
297,cons_1883,0.5541,AF-A0A7Y4F4H4-F1-model_v4,0.214,0.949,0.549,8.755,Vibrio mediterranei
298,cons_705,0.587,AF-A0A3N5NCS8-F1-model_v4,0.149,1.0,0.644,7.517,Hyphomicrobiaceae bacterium
299,cons_1508,0.1802,AF-A0A7I8IT32-F1-model_v4,0.191,0.989,0.92,3.774,Spirodela intermedia
300,cons_2202,0.9826,AF-B5YNK4-F1-model_v4,0.383,0.836,0.922,1.552e-06,Thalassiosira pseudonana
301,cons_592,0.9487,AF-A0A3S2TRT0-F1-model_v4,0.297,0.463,0.385,0.02577,Chilo suppressalis
302,cons_1230,0.281,AF-A0A6J8C0V0-F1-model_v4,0.166,0.877,0.419,6.03,Mytilus coruscus
303,cons_2233,0.4263,AF-A0A7T9BIC0-F1-model_v4,0.181,0.973,0.362,1.368,bacterium
304,cons_273,0.3295,AF-W4HBZ0-F1-model_v4,0.161,0.884,0.443,4.198,Aphanomyces astaci
305,cons_1644,0.2592,AF-A0A2S2QQP8-F1-model_v4,0.105,0.988,0.778,5.586,Sipha flava
306,cons_685,0.9794,AF-A0A833S5D0-F1-model_v4,0.474,0.655,0.667,1.754e-10,Frieseomelitta varia
307,cons_328,0.2893,AF-R5PR83-F1-model_v4,0.138,0.99,0.337,6.259,Prevotella sp. CAG:1092
308,cons_2293,0.8563,AF-A0A0K0EIX1-F1-model_v4,0.468,0.889,1.0,0.0003949,Strongyloides stercoralis
309,cons_1621,0.6397,AF-A0A811WKP2-F1-model_v4,0.12,0.921,0.735,6.298,Plutella xylostella
310,cons_1332,0.3064,AF-S8ES67-F1-model_v4,0.163,1.0,0.352,9.408,Toxoplasma gondii ME49
311,cons_1959,0.9735,AF-A0A6M2DSF1-F1-model_v4,0.523,0.956,0.65,0.0001391,Xenopsylla cheopis
312,cons_2209,0.9299,AF-A0A6M2E0A9-F1-model_v4,0.82,0.848,0.817,4.699e-05,Amblyomma tuberculatum
313,cons_296,0.7909,AF-A0A7E4S819-F1-model_v4,0.333,0.369,0.046,0.1059,Cimex lectularius
314,cons_644,0.7276,AF-A0A103UMQ9-F1-model_v4,0.24,0.938,0.586,0.1399,Cynara cardunculus var. scolymus
315,cons_138,0.9877,AF-E9FTC8-F1-model_v4,0.573,0.701,0.872,4.087e-08,Daphnia pulex
316,cons_1649,0.957,AF-A0A3S3PW34-F1-model_v4,0.265,0.49,0.662,0.02755,Dinothrombium tinctorium
317,cons_1250,0.5087,AF-M1Z9C7-F1-model_v4,0.244,0.563,0.055,2.842,Nitrospina gracilis 3/211
318,cons_2012,0.9377,AF-A0A7J7JG37-F1-model_v4,0.36,0.676,0.395,0.007459,Bugula neritina
319,cons_1371,0.8345,AF-A0A0A1WQH2-F1-model_v4,0.409,0.374,0.918,6.954e-13,Zeugodacus cucurbitae
320,cons_381,0.4381,AF-W9R018-F1-model_v4,0.176,1.0,0.77,9.757,Morus notabilis
321,cons_1724,0.9325,AF-A0A6J2TGP0-F1-model_v4,0.443,1.0,1.0,1.118e-35,Scaptodrosophila lebanonensis
322,cons_653,0.9381,AF-T1GYW4-F1-model_v4,0.591,0.731,0.178,0.001029,Megaselia scalaris
323,cons_2225,0.2365,AF-A0A7T8HET4-F1-model_v4,0.135,0.914,0.564,5.961,Caligus rogercresseyi
324,cons_1009,0.422,AF-A0A365MUW9-F1-model_v4,0.233,0.981,0.538,0.6118,Fusarium proliferatum
325,cons_1694,0.3173,AF-A0A4Y4AYV2-F1-model_v4,0.185,0.979,0.78,1.883,Flavobacterium flevense
326,cons_174,0.3939,AF-A0A1Y3BR44-F1-model_v4,0.125,1.0,0.369,6.845,Euroglyphus maynei
327,cons_457,0.9846,AF-A0A1B0B433-F1-model_v4,0.947,0.844,0.962,1.92e-13,Glossina palpalis gambiensis
328,cons_1743,0.9858,AF-A0A182MDE2-F1-model_v4,0.785,0.671,0.982,2.418e-15,Anopheles culicifacies
329,cons_1696,0.9948,AF-A0A6B2GFT6-F1-model_v4,0.892,0.919,0.99,1.142e-20,Myxobolus squamalis
330,cons_651,0.9733,AF-A0A818E3B0-F1-model_v4,0.32,0.541,0.098,4.339e-05,Rotaria socialis
331,cons_2199,0.7146,AF-G1M4S7-F1-model_v4,0.26,0.605,0.639,0.2636,Ailuropoda melanoleuca
332,cons_1599,0.3978,AF-A0A2R2WDJ0-F1-model_v4,0.15,0.816,1.0,5.174,Frondihabitans sp. 762G35
333,cons_234,0.3061,AF-A0A6L8J5U4-F1-model_v4,0.15,0.803,0.245,3.429,Acidobacteria bacterium
334,cons_1421,0.9765,AF-A0A1B6E199-F1-model_v4,0.456,0.73,0.844,4.939e-07,Clastoptera arizonana
335,cons_289,0.28,AF-A0A1W0WTD3-F1-model_v4,0.165,0.826,0.948,1.0739999999999999e-24,Hypsibius dujardini
336,cons_1177,0.2181,AF-A0A7D8Z153-F1-model_v4,0.123,0.939,0.527,8.394,Phycisphaerales bacterium
337,cons_652,0.5597,AF-A0A7R9X8S2-F1-model_v4,0.184,0.74,0.5,0.003066,Argulus foliaceus
338,cons_640,0.4333,AF-A0A7S4R6X4-F1-model_v4,0.16,0.837,0.182,6.925,Alexandrium monilatum
339,cons_915,0.3687,AF-A0A166A6B8-F1-model_v4,0.146,0.99,0.739,9.241,Peniophora sp. CONT
340,cons_681,0.4718,AF-K5VDG4-F1-model_v4,0.142,0.946,0.077,7.111,Phanerochaete carnosa HHB-10118-sp
341,cons_1334,0.9748,AF-A0A1I8MUK2-F1-model_v4,0.753,0.885,0.205,7.125e-13,Musca domestica
342,cons_1092,0.451,AF-A0A3P7E7X2-F1-model_v4,0.065,1.0,0.894,9.258,Wuchereria bancrofti
343,cons_1873,0.1956,AF-R7T798-F1-model_v4,0.19,0.952,0.572,3.246,Capitella teleta
344,cons_495,0.9756,AF-A0A448X9K6-F1-model_v4,0.512,0.619,0.929,6.218e-15,Protopolystoma xenopodis
345,cons_1489,0.9865,AF-A0A139WH79-F1-model_v4,0.555,0.616,0.978,1.919e-10,Tribolium castaneum
346,cons_1906,0.5961,AF-S4NSC0-F1-model_v4,0.194,0.912,0.878,0.03516,Pararge aegeria
347,cons_2114,0.879,AF-A0A1A9UHH0-F1-model_v4,0.529,0.838,0.195,7.025e-10,Glossina austeni
348,cons_634,0.6428,AF-A0A182THY8-F1-model_v4,0.511,0.349,0.268,0.007038,Anopheles melas
349,cons_474,0.3949,AF-A0A194R0B4-F1-model_v4,0.109,0.97,0.238,8.864,Papilio machaon
350,cons_1238,0.9954,AF-A0A1I8N807-F1-model_v4,0.753,1.0,1.0,1.272e-38,Musca domestica
351,cons_926,0.9324,AF-A0A5N4CW91-F1-model_v4,0.4,0.586,0.743,4.234e-05,Camelus dromedarius
352,cons_1580,0.1622,AF-A0A7Y9J6V0-F1-model_v4,0.204,0.936,0.545,9.674,Actinomycetospora corticicola
353,cons_887,0.4875,AF-A0A3B3YJT0-F1-model_v4,0.15,0.964,0.193,9.253,Poecilia mexicana
354,cons_1939,0.9915,AF-A0A091KJR5-F1-model_v4,0.6,0.259,0.941,5.487999999999999e-22,Chlamydotis macqueenii
355,cons_411,0.5245,AF-A0A024FT77-F1-model_v4,0.142,0.894,0.806,3.482,Albugo candida
356,cons_271,0.4171,AF-A0A821IC04-F1-model_v4,0.083,0.851,0.418,9.081,Rotaria socialis
357,cons_1812,0.981,AF-A0A0K8VHQ4-F1-model_v4,0.554,0.539,0.917,4.132e-12,Bactrocera latifrons
358,cons_1574,0.4156,AF-A0A2T2VFA5-F1-model_v4,0.158,0.752,0.99,2.263,Bacteroidetes bacterium SW_11_45_7
359,cons_1648,0.5257,AF-A0A4Q0SXA9-F1-model_v4,0.203,0.964,0.794,5.602,Granulicella sibirica
360,cons_2282,0.2915,AF-A0A7X5F1N7-F1-model_v4,0.156,0.956,0.685,6.375,Pannonibacter sp. XCT-53
361,cons_179,0.224,AF-A0A6P6R4R5-F1-model_v4,0.242,0.835,0.961,2.767e-24,Carassius auratus
362,cons_2398,0.9874,AF-A0A146LJD6-F1-model_v4,0.571,0.521,0.98,4.375e-12,Lygus hesperus
363,cons_1151,0.4879,AF-A0A5J4VMX1-F1-model_v4,0.131,0.67,0.438,0.0477,Streblomastix strix
364,cons_158,0.2276,AF-A0A239CL39-F1-model_v4,0.186,1.0,0.845,4.224,Geodermatophilus saharensis
365,cons_572,0.3429,AF-A0A5N5SYK2-F1-model_v4,0.181,0.855,0.186,9.731,Armadillidium nasatum
366,cons_1516,0.2144,AF-A0A4D9ETA9-F1-model_v4,0.156,0.862,0.554,7.688,Platysternon megacephalum
367,cons_717,0.8644,AF-C3YDC8-F1-model_v4,0.116,0.574,0.705,0.383,Branchiostoma floridae
368,cons_534,0.87,AF-A0A0L8HMH3-F1-model_v4,0.207,0.634,0.144,0.05092,Octopus bimaculoides
369,cons_564,0.2435,AF-A0A6G0JSV3-F1-model_v4,0.166,0.981,0.432,6.015,Phytophthora fragariae
370,cons_417,0.6152,AF-A0A183EGF3-F1-model_v4,0.145,0.5,0.358,4.092,Gongylonema pulchrum
371,cons_209,0.5538,AF-A0A0F9HVB6-F1-model_v4,0.216,0.984,0.961,4.755,marine sediment metagenome
372,cons_2372,0.8746,AF-A0A6J2UE47-F1-model_v4,0.309,0.86,0.391,8.195e-13,Scaptodrosophila lebanonensis
373,cons_776,0.2404,AF-A0A0Q5ZJ45-F1-model_v4,0.157,0.787,0.745,7.706,Chryseobacterium sp. Leaf404
374,cons_2064,0.9254,AF-A0A6J2TPD6-F1-model_v4,0.515,0.876,0.982,1.2449999999999998e-22,Scaptodrosophila lebanonensis
375,cons_2025,0.966,AF-A0A0B7B8U7-F1-model_v4,0.397,0.255,0.938,5.831e-06,Arion vulgaris
376,cons_860,0.3856,AF-A0A2D6PPS0-F1-model_v4,0.051,0.974,0.224,7.786,Planctomycetota bacterium
377,cons_1096,0.7651,AF-A0A4V0Y8V5-F1-model_v4,0.483,0.938,0.816,0.02221,Rhodnius prolixus
378,cons_899,0.2318,AF-A0A553NVK5-F1-model_v4,0.21,0.961,0.22,8.767,Tigriopus californicus
379,cons_2212,0.9562,AF-A0A811V7R0-F1-model_v4,0.859,0.577,1.0,1.483e-05,Ceratitis capitata
380,cons_139,0.3483,AF-A0A817DUP8-F1-model_v4,0.134,0.6,0.179,1.867,Rotaria sp. Silwood2
381,cons_244,0.185,AF-A0A6L5CI18-F1-model_v4,0.148,1.0,0.324,9.371,Ephemera danica
382,cons_362,0.2487,AF-A0A1V8SF66-F1-model_v4,0.193,0.99,0.35,8.472,Rachicladosporium antarcticum
383,cons_1174,0.2491,AF-W2S702-F1-model_v4,0.154,1.0,0.223,7.068,Cyphellophora europaea CBS 101466
384,cons_661,0.9938,AF-A0A164YIG8-F1-model_v4,0.759,1.0,1.0,4.277e-13,Daphnia magna
385,cons_2300,0.9981,AF-A0A1B0GJX1-F1-model_v4,0.942,1.0,0.772,1.985e-29,Lutzomyia longipalpis
386,cons_2310,0.482,AF-A0A699TB26-F1-model_v4,0.159,0.989,0.843,9.647,Tanacetum cinerariifolium
387,cons_1445,0.979,AF-A0A182SJB6-F1-model_v4,0.668,0.526,0.996,8.843e-26,Anopheles maculatus
388,cons_1606,0.982,AF-H6ABW8-F1-model_v4,0.642,0.282,1.0,0.0002089,Strongyloides papillosus
389,cons_1998,0.4835,AF-A0A0K0DJR8-F1-model_v4,0.057,0.689,0.773,9.752,Angiostrongylus cantonensis
390,cons_215,0.9357,AF-A0A2N0X8K1-F1-model_v4,0.152,0.509,0.808,2.421,Corynebacterium mastitidis
391,cons_944,0.1698,AF-A0A1I0TFR7-F1-model_v4,0.18,1.0,0.77,6.862,Rhodococcus kroppenstedtii
392,cons_2163,0.4477,AF-A0A034WJE6-F1-model_v4,0.435,0.843,0.929,5.178e-27,Bactrocera dorsalis
393,cons_1455,0.2939,AF-A0A822G577-F1-model_v4,0.157,1.0,0.497,9.275,Rotaria sp. Silwood1
394,cons_1654,0.9841,AF-C0ILX5-F1-model_v4,0.465,0.641,0.967,6.776e-10,Funneliformis geosporum
395,cons_2032,0.9838,AF-A0A2J6JHZ2-F1-model_v4,0.6,0.706,1.0,4.249e-05,Lactuca sativa
396,cons_1208,0.7026,AF-A0A0K8U692-F1-model_v4,0.25,0.8,0.658,0.0632,Bactrocera latifrons
397,cons_618,0.6335,AF-A0A7W1GUV4-F1-model_v4,0.083,0.787,0.056,8.007,Parachlamydiaceae bacterium
398,cons_1436,0.427,AF-A0A1I8MXW7-F1-model_v4,0.424,0.905,0.879,1.499e-14,Musca domestica
399,cons_351,0.9083,AF-A0A3Q0KGP0-F1-model_v4,0.401,0.627,0.459,9.953e-10,Schistosoma mansoni
400,cons_921,0.6049,AF-A0A3E3IHF3-F1-model_v4,0.151,0.622,0.262,3.243,Eisenbergiella massiliensis
401,cons_1296,0.9887,AF-A0A6M2DM78-F1-model_v4,0.639,0.803,1.0,1.028e-40,Xenopsylla cheopis
402,cons_291,0.5766,AF-A0A5N4A0L7-F1-model_v4,0.164,1.0,0.262,5.432,Photinus pyralis
403,cons_343,0.9524,AF-E3TER9-F1-model_v4,0.375,0.738,0.873,0.01151,Ictalurus punctatus
404,cons_2276,0.9508,AF-A0A502FSS9-F1-model_v4,0.297,0.264,0.607,1.481,Roseomonas nepalensis
405,cons_2082,0.3342,AF-A0A7S2EHL6-F1-model_v4,0.155,1.0,0.765,6.268,Trieres chinensis
406,cons_240,0.5244,AF-A0A7C4MM47-F1-model_v4,0.163,0.836,0.314,1.972,Candidatus Woesearchaeota archaeon
407,cons_1137,0.2602,AF-A0A1A8VL61-F1-model_v4,0.161,0.651,0.208,3.645,Plasmodium ovale curtisi
408,cons_1429,0.2841,AF-A0A850G9U0-F1-model_v4,0.187,0.943,0.523,8.101,Pseudenhygromyxa sp. WMMC2535
409,cons_2255,0.4481,AF-A0A1Q3FRD0-F1-model_v4,0.447,0.71,1.0,2.275e-05,Culex tarsalis
410,cons_2086,0.5748,AF-A0A660PR69-F1-model_v4,0.102,0.513,0.194,4.066,candidate division Zixibacteria bacterium
411,cons_1019,0.9862,AF-A0A6V7LL94-F1-model_v4,0.437,0.343,0.87,0.0005531,Bracon brevicornis
412,cons_93,0.2117,AF-A0A1R3KD49-F1-model_v4,0.185,1.0,0.629,7.156,Corchorus capsularis
413,cons_280,0.9872,AF-E9FXA4-F1-model_v4,0.662,0.435,0.875,1.629e-09,Daphnia pulex
414,cons_2382,0.7913,AF-V5GKM2-F1-model_v4,0.196,0.509,0.969,0.006519,Anoplophora glabripennis
415,cons_635,0.2063,AF-A0A0M6XL24-F1-model_v4,0.19,0.932,0.561,3.812,Jannaschia rubra
416,cons_880,0.4284,AF-A0A6J2T5I2-F1-model_v4,0.876,0.669,0.832,1.555e-09,Scaptodrosophila lebanonensis
417,cons_129,0.4487,AF-A0A7J7HLJ5-F1-model_v4,0.148,1.0,0.711,3.407,Camellia sinensis
418,cons_865,0.5484,AF-A0A7X5QZ68-F1-model_v4,0.157,0.982,0.396,8.811,Lysinibacter cavernae
419,cons_624,0.4694,AF-J0QZL8-F1-model_v4,0.176,1.0,0.718,4.396,Bartonella tamiae Th239
420,cons_647,0.9198,AF-A0A7R9QM88-F1-model_v4,0.626,0.684,0.957,7.537e-11,Medioppia subpectinata
421,cons_1765,0.4482,AF-W7JYD1-F1-model_v4,0.191,0.986,0.193,6.973,Plasmodium falciparum UGT5.1
422,cons_290,0.8048,AF-A0A2N1PM72-F1-model_v4,0.044,0.366,0.333,4.196,Candidatus Wallbacteria bacterium HGW-Wallbacteria-1
423,cons_82,0.5483,AF-A0A397REP9-F1-model_v4,0.126,0.975,0.364,8.404,Streptomyces sp. 3211.1
424,cons_1214,0.6558,AF-A0A7Z0A4Y5-F1-model_v4,0.169,0.654,0.43,2.482,Microlunatus terrae
425,cons_2264,0.8222,AF-A0A7E5WB23-F1-model_v4,0.561,0.712,0.826,0.0009612,Trichoplusia ni
426,cons_2023,0.4907,AF-A0A846SX93-F1-model_v4,0.131,0.924,0.26,7.038,Synechococcaceae cyanobacterium SM1_2_3
427,cons_789,0.3555,AF-A0A2H6N6M2-F1-model_v4,0.142,0.968,0.7,8.576,Micrurus lemniscatus carvalhoi
428,cons_2277,0.7957,AF-A0A0L0CKR1-F1-model_v4,0.384,0.761,0.31,5.4090000000000003e-20,Lucilia cuprina
429,cons_1275,0.9966,AF-A0A232F8M7-F1-model_v4,0.646,0.957,0.751,3.6029999999999995e-29,Trichomalopsis sarcophagae
430,cons_2353,0.2997,AF-A0A067RRP2-F1-model_v4,0.447,0.768,0.237,6.055e-08,Zootermopsis nevadensis
431,cons_489,0.9225,AF-A0A6L2PVV3-F1-model_v4,0.311,0.402,0.577,0.1554,Coptotermes formosanus
432,cons_690,0.9314,AF-A0A1D2N9M7-F1-model_v4,0.619,0.863,0.717,3.337e-06,Orchesella cincta
433,cons_184,0.4852,AF-A0A1R3RQH5-F1-model_v4,0.14,0.966,0.141,9.168,Aspergillus carbonarius ITEM 5010
434,cons_1727,0.5061,AF-A0A2G9ULQ7-F1-model_v4,0.133,0.789,0.73,3.878,Teladorsagia circumcincta
435,cons_414,0.306,AF-U6L4X1-F1-model_v4,0.136,0.988,0.468,9.31,Eimeria tenella
436,cons_134,0.1421,AF-A0A2A2JWK5-F1-model_v4,0.139,0.939,0.779,4.139,Diploscapter pachys
437,cons_2140,0.9396,AF-A0A1B0G1C9-F1-model_v4,0.552,0.787,0.462,1.261e-11,Glossina morsitans morsitans
438,cons_2360,0.743,AF-A0A1W7R5R7-F1-model_v4,0.186,0.928,0.521,1.669e-14,Aedes albopictus
439,cons_116,0.8873,AF-A0A6I9V141-F1-model_v4,0.244,0.983,0.72,4.536e-16,Bactrocera dorsalis
