,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
186,droso_2661_replicate_1_after100ns,0.8379,AF-A0A387BBK7-F1-model_v4,0.144,0.962,0.27,7.249,Lactococcus allomyrinae
187,droso_3177_replicate_3_after100ns,0.2253,AF-A0A7J7PS13-F1-model_v4,0.129,1.0,0.745,9.599,Scenedesmus sp. NREL 46B-D3
188,droso_1228_replicate_3_after100ns,0.1582,AF-A0A395MSE6-F1-model_v4,0.158,0.959,0.464,8.862,Fusarium flagelliforme
189,droso_5702_replicate_2_after100ns,0.1852,AF-A0A4Z1JAC6-F1-model_v4,0.181,1.0,0.541,8.435,Botryotinia narcissicola
190,droso_3042_replicate_1_after100ns,0.5537,AF-A0A7H1KNX3-F1-model_v4,0.139,0.518,0.462,9.448,uncultured Methanosarcinales archaeon
191,droso_373_replicate_3_after100ns,0.2877,AF-A0A7V4P8R6-F1-model_v4,0.17,0.7,0.579,7.104,Planctomycetaceae bacterium
192,droso_3988_replicate_3_after100ns,0.1831,AF-A0A2M9LJN8-F1-model_v4,0.107,0.669,0.571,7.505,Streptomyces sp. CB02959
193,droso_3770_replicate_1_after100ns,0.2224,AF-A0A7Y3B7D5-F1-model_v4,0.13,0.946,0.37,2.764,Acidimicrobiia bacterium
194,droso_625_replicate_1_after100ns,0.3634,AF-A0A162UKV6-F1-model_v4,0.109,0.726,0.16,6.611,Phycomyces blakesleeanus NRRL 1555(-)
195,droso_4762_replicate_3_after100ns,0.3693,AF-A0A0B8T509-F1-model_v4,0.154,0.865,0.965,3.242,Sphingobacterium deserti
196,droso_1337_replicate_2_after100ns,0.3306,AF-A0A7T9Q951-F1-model_v4,0.132,1.0,0.399,4.482,Alphaproteobacteria bacterium
197,droso_3351_replicate_3_after100ns,0.1911,AF-A0A0D2WVN5-F1-model_v4,0.134,1.0,0.157,8.399,Capsaspora owczarzaki ATCC 30864
198,droso_2710_replicate_2_after100ns,0.4205,AF-A0A3E2J9H5-F1-model_v4,0.15,0.826,0.783,0.7676,Bacillus sp. V59.32b
199,droso_2895_replicate_3_after100ns,0.3032,AF-A0A7S6M6K6-F1-model_v4,0.168,0.723,0.244,8.953,Planctomycetia bacterium
200,droso_5677_replicate_1_after100ns,0.3287,AF-A0A7H4P4S8-F1-model_v4,0.133,0.56,0.784,3.863,Klebsiella grimontii
201,droso_4718_replicate_2_after100ns,0.5153,AF-A0A7U9S9X4-F1-model_v4,0.166,0.883,0.756,7.785,Lachnospiraceae bacterium
202,droso_4261_replicate_3_after100ns,0.1672,AF-A0A7S1MGP8-F1-model_v4,0.191,0.927,0.743,5.036,Neobodo designis
203,droso_4024_replicate_1_after100ns,0.4724,AF-A0A4S8HK21-F1-model_v4,0.148,0.632,0.202,6.179,Niastella caeni
204,droso_4146_replicate_2_after100ns,0.8749,AF-A0A529PU36-F1-model_v4,0.228,0.745,0.402,5.891,Mesorhizobium sp.
205,droso_3909_replicate_2_after100ns,0.3017,AF-A0A238JI61-F1-model_v4,0.206,0.955,0.594,9.651,Pelagimonas phthalicica
206,droso_3089_replicate_2_after100ns,0.3058,AF-A0A0N5BVX5-F1-model_v4,0.084,0.728,0.205,8.895,Strongyloides papillosus
207,droso_5477_replicate_3_after100ns,0.2825,AF-A0A2V4PCA7-F1-model_v4,0.141,0.94,0.976,6.494,Pseudomonas syringae pv. maculicola
208,droso_1597_replicate_3_after100ns,0.2094,AF-A0A7S3EAG5-F1-model_v4,0.164,0.768,0.235,8.857,Rhodosorus marinus
209,droso_2046_replicate_1_after100ns,0.4342,AF-A0A4U9VQJ7-F1-model_v4,0.127,0.733,0.55,8.956,Serratia fonticola
210,droso_998_replicate_2_after100ns,0.5592,AF-A0A811KK21-F1-model_v4,0.055,0.316,0.112,8.212,Bursaphelenchus okinawaensis
211,droso_3141_replicate_1_after100ns,0.7525,AF-A0A426ZP33-F1-model_v4,0.145,0.766,0.297,5.051,Ensete ventricosum
212,droso_4289_replicate_1_after100ns,0.6501,AF-A0A656KDH8-F1-model_v4,0.146,0.402,0.494,4.217,Chlamydia psittaci 84-8471/1
213,droso_1669_replicate_2_after100ns,0.208,AF-A0A3P6E9M0-F1-model_v4,0.107,0.571,0.248,8.419,Brassica oleracea
214,droso_1468_replicate_2_after100ns,0.39,AF-A0A7K3XGJ4-F1-model_v4,0.095,0.564,0.887,5.372,Mariniphaga sp.
215,droso_2808_replicate_2_after100ns,0.7237,AF-A0A1E3VK44-F1-model_v4,0.145,0.939,0.899,9.113,Methyloceanibacter stevinii
216,droso_2327_replicate_3_after100ns,0.2755,AF-A0A7V8VDW6-F1-model_v4,0.134,0.716,0.126,7.799,Thermogemmata fonticola
217,droso_1203_replicate_1_after100ns,0.7385,AF-A0A350D3H8-F1-model_v4,0.088,0.294,0.344,6.093,Acidobacteria bacterium
218,droso_2721_replicate_1_after100ns,0.5025,AF-A0A399J7P9-F1-model_v4,0.192,0.943,0.689,8.758,Pseudopuniceibacterium sediminis
219,droso_4724_replicate_2_after100ns,0.5252,AF-A0A7E4VT94-F1-model_v4,0.142,0.984,0.445,9.086,Panagrellus redivivus
220,droso_5455_replicate_2_after100ns,0.2924,AF-A0A7Y5R2N0-F1-model_v4,0.211,0.917,0.097,6.688,Saprospiraceae bacterium
221,droso_1177_replicate_3_after100ns,0.4519,AF-A0A7G6V9M4-F1-model_v4,0.1,0.625,0.288,4.046,Burkholderia cenocepacia
222,droso_4808_replicate_2_after100ns,0.2831,AF-A0A0B7F3V5-F1-model_v4,0.137,0.751,0.247,9.954,Rhizoctonia solani AG-1 IB
223,droso_2377_replicate_3_after100ns,0.5009,AF-A0A5K1AQN6-F1-model_v4,0.065,0.859,0.407,9.972,Nymphaea colorata
224,droso_4644_replicate_2_after100ns,0.2615,AF-A0A512MAG7-F1-model_v4,0.09,0.893,0.402,9.9,Brevifollis gellanilyticus
225,droso_2958_replicate_2_after100ns,0.2599,AF-A0A1B6LNA0-F1-model_v4,0.122,1.0,0.805,8.687,Graphocephala atropunctata
226,droso_4570_replicate_3_after100ns,0.5939,AF-A0A2G9RXT5-F1-model_v4,0.018,0.635,0.871,4.243,Lithobates catesbeianus
227,droso_152_replicate_2_after100ns,0.4204,AF-A0A2E7N2L7-F1-model_v4,0.114,0.63,0.669,9.015,Candidatus Marinimicrobia bacterium
228,droso_2746_replicate_2_after100ns,0.4488,AF-A0A0S4M8X8-F1-model_v4,0.131,0.633,0.453,7.653,Candidatus Ichthyocystis hellenicum
229,droso_1460_replicate_2_after100ns,0.4327,AF-A0A1P8E254-F1-model_v4,0.094,0.892,0.955,9.877,Sphingobacterium sp. B29
230,droso_2198_replicate_3_after100ns,0.4585,AF-A0A1X7HP74-F1-model_v4,0.153,0.948,0.944,8.245,Paenibacillus uliginis N3/975
231,droso_2345_replicate_1_after100ns,0.4863,AF-A0A7C5PGK8-F1-model_v4,0.113,0.629,0.109,9.585,Verrucomicrobia bacterium
232,droso_2424_replicate_2_after100ns,0.2793,AF-A0A7N0UWP6-F1-model_v4,0.134,0.868,0.559,5.948,Kalanchoe fedtschenkoi
233,droso_1151_replicate_2_after100ns,0.2185,AF-A0A1B8B3F0-F1-model_v4,0.09,0.985,0.214,8.547,Fusarium poae
234,droso_2127_replicate_1_after100ns,0.7058,AF-A0A7Y6W7V9-F1-model_v4,0.163,0.402,0.583,6.32,Bradyrhizobium septentrionale
235,droso_1194_replicate_1_after100ns,0.2859,AF-A0A537RMP6-F1-model_v4,0.242,0.92,0.183,9.303,Alphaproteobacteria bacterium
236,droso_5828_replicate_3_after100ns,0.5096,AF-A0A2K3DHR1-F1-model_v4,0.285,0.789,0.054,2.218,Chlamydomonas reinhardtii
237,droso_2580_replicate_3_after100ns,0.278,AF-A0A094PSH7-F1-model_v4,0.133,0.51,0.258,9.311,freshwater metagenome
238,droso_4666_replicate_1_after100ns,0.3743,AF-A0A351JQ62-F1-model_v4,0.07,0.373,0.533,5.666,Candidatus Magasanikbacteria bacterium
239,droso_1789_replicate_2_after100ns,0.6223,AF-A0A4R7KLK3-F1-model_v4,0.146,0.569,0.129,6.181,Thioclava sp. ES.032
240,droso_2149_replicate_3_after100ns,0.2523,AF-A0A484MBS6-F1-model_v4,0.152,0.718,0.089,9.062,Cuscuta campestris
241,droso_2687_replicate_1_after100ns,0.3228,AF-A0A7W8ZK69-F1-model_v4,0.114,0.415,0.137,8.717,Pedobacter cryoconitis
242,droso_2652_replicate_2_after100ns,0.3241,AF-A0A166WND5-F1-model_v4,0.102,0.918,0.149,8.149,Fibularhizoctonia sp. CBS 109695
243,droso_2495_replicate_1_after100ns,0.6135,AF-G8M172-F1-model_v4,0.095,0.519,0.209,3.908,Acetivibrio clariflavus DSM 19732
244,droso_6356_replicate_3_after100ns,0.5103,AF-A0A2V7TYE4-F1-model_v4,0.22,0.556,0.082,9.408,Acidobacteria bacterium
245,droso_4895_replicate_2_after100ns,0.5456,AF-A0A1A9UW29-F1-model_v4,0.083,0.552,0.44,6.872,Glossina austeni
246,droso_5620_replicate_2_after100ns,0.3307,AF-A0A212D7K0-F1-model_v4,0.121,0.816,0.948,8.617,Cervus elaphus hippelaphus
247,droso_3224_replicate_1_after100ns,0.3576,AF-A0A0F9ITT5-F1-model_v4,0.151,0.857,0.855,9.659,marine sediment metagenome
248,droso_2613_replicate_1_after100ns,0.3954,AF-A0A160VBQ7-F1-model_v4,0.087,0.462,0.167,7.051,hydrothermal vent metagenome
249,droso_5298_replicate_3_after100ns,0.5316,AF-A0A387HRJ2-F1-model_v4,0.156,0.567,0.413,7.49,Streptomyces hundungensis
250,droso_5978_replicate_2_after100ns,0.2478,AF-A0A7G6XZC8-F1-model_v4,0.093,0.514,0.944,5.163,Sphingomonas sp. NBWT7
251,droso_4687_replicate_1_after100ns,0.3877,AF-A0A7J7IVX8-F1-model_v4,0.157,0.546,0.841,2.44,Bugula neritina
252,droso_4553_replicate_3_after100ns,0.393,AF-A0A838UU15-F1-model_v4,0.156,0.808,0.667,7.07,Ktedonobacterales bacterium
253,droso_2461_replicate_3_after100ns,0.1573,AF-A0A086XTT4-F1-model_v4,0.15,0.905,0.659,8.831,Paenirhodobacter enshiensis
254,droso_1446_replicate_2_after100ns,0.7953,AF-A0A1S9RRT6-F1-model_v4,0.145,0.585,0.133,0.1015,Penicillium brasilianum
255,droso_3040_replicate_3_after100ns,0.4686,AF-A0A7I8F2E4-F1-model_v4,0.103,0.732,0.237,9.766,Ktedonobacteria bacterium brp13
256,droso_1046_replicate_2_after100ns,0.4426,AF-W7CB07-F1-model_v4,0.095,0.726,0.613,8.966,Brochothrix campestris FSL F6-1037
257,droso_1015_replicate_2_after100ns,0.6739,AF-R8BDI8-F1-model_v4,0.16,0.421,0.281,8.992,Phaeoacremonium minimum UCRPA7
258,droso_4772_replicate_3_after100ns,0.2547,AF-B0DFY4-F1-model_v4,0.108,0.828,0.413,6.945,Laccaria bicolor S238N-H82
259,droso_3767_replicate_1_after100ns,0.5989,AF-A0A2G2CH82-F1-model_v4,0.095,0.273,0.094,7.803,Sphingopyxis sp.
260,droso_137_replicate_1_after100ns,0.1304,AF-A0A1Y2W7A9-F1-model_v4,0.127,0.891,0.282,8.573,Hypoxylon sp. CI-4A
261,droso_3208_replicate_1_after100ns,0.238,AF-A0A2I4DS83-F1-model_v4,0.185,0.917,0.168,9.964,Juglans regia
262,droso_298_replicate_2_after100ns,0.2753,AF-A0A7S2CRX6-F1-model_v4,0.127,0.541,0.261,9.916,Alexandrium andersonii
263,droso_2059_replicate_2_after100ns,0.2361,AF-A0A812MDD6-F1-model_v4,0.183,0.908,0.122,5.467,Symbiodinium natans
264,droso_4809_replicate_2_after100ns,0.4554,AF-A0A6P7V9E7-F1-model_v4,0.125,0.968,0.902,4.13,Ixodes scapularis
265,droso_4610_replicate_3_after100ns,0.4066,AF-A0A1Y1INW0-F1-model_v4,0.106,0.957,0.219,7.571,Klebsormidium nitens
266,droso_4470_replicate_2_after100ns,0.4857,AF-Q12QE7-F1-model_v4,0.13,0.912,0.651,6.003,Shewanella denitrificans OS217
267,droso_3186_replicate_1_after100ns,0.6094,AF-A0A4R2EPY8-F1-model_v4,0.152,0.674,0.934,4.93,Acetobacteroides hydrogenigenes
268,droso_6678_replicate_1_after100ns,0.3394,AF-A0A4Q3C7Q7-F1-model_v4,0.222,0.915,0.355,5.557,Sphingomonadales bacterium
269,droso_989_replicate_2_after100ns,0.4124,AF-Q1IR88-F1-model_v4,0.095,0.452,0.32,6.128,Candidatus Koribacter versatilis Ellin345
270,droso_2717_replicate_2_after100ns,0.2442,AF-A0A6G3SV79-F1-model_v4,0.145,0.954,0.662,3.288,Streptomyces anulatus
271,droso_2974_replicate_1_after100ns,0.5136,AF-A0A0K2RIU9-F1-model_v4,0.137,0.68,0.554,3.704,Arthrobacter sp. Hiyo8
272,droso_4589_replicate_3_after100ns,0.5519,AF-V5HZX7-F1-model_v4,0.12,0.63,0.205,5.26,Ixodes ricinus
273,droso_2715_replicate_1_after100ns,0.2794,AF-A0A1Q9CU50-F1-model_v4,0.13,0.468,0.31,5.898,Symbiodinium microadriaticum
274,droso_1224_replicate_1_after100ns,0.2927,AF-A0A7J7NS86-F1-model_v4,0.14,0.691,0.073,8.421,Kingdonia uniflora
275,droso_3173_replicate_2_after100ns,0.3498,AF-A0A4Z1IWX3-F1-model_v4,0.072,1.0,0.735,5.971,Botryotinia narcissicola
276,droso_255_replicate_3_after100ns,0.2332,AF-U2CZD1-F1-model_v4,0.149,0.607,0.403,6.168,Clostridiales bacterium oral taxon 876 str. F0540
277,droso_2661_replicate_2_after100ns,0.4214,AF-A0A7C9PLY1-F1-model_v4,0.16,0.709,0.824,9.007,Galbitalea soli
278,droso_2191_replicate_3_after100ns,0.3469,AF-A0A3P6ESK0-F1-model_v4,0.173,0.969,0.59,8.623,Brassica oleracea
279,droso_188_replicate_2_after100ns,0.1369,AF-A0A7S2PDU4-F1-model_v4,0.131,0.817,0.638,4.746,Skeletonema marinoi
280,droso_1052_replicate_3_after100ns,0.4918,AF-K1X536-F1-model_v4,0.17,0.287,0.101,2.659,Drepanopeziza brunnea f. sp. 'multigermtubi' MB_m1
281,droso_1531_replicate_3_after100ns,0.1437,AF-A0A435X7J3-F1-model_v4,0.191,0.756,0.345,9.686,Mesorhizobium sp. M7A.F.Ca.US.002.01.1.1
282,droso_2007_replicate_3_after100ns,0.4252,AF-A0A151P6A9-F1-model_v4,0.067,1.0,0.28,8.169,Alligator mississippiensis
283,droso_3111_replicate_3_after100ns,0.7176,AF-A0A3D0XJM8-F1-model_v4,0.196,0.463,0.08,7.542,Verrucomicrobiales bacterium
284,droso_1607_replicate_2_after100ns,0.234,AF-A0A2K3NVB1-F1-model_v4,0.169,0.632,0.206,6.514,Trifolium pratense
285,droso_2165_replicate_3_after100ns,0.4089,AF-X1ESQ8-F1-model_v4,0.147,0.795,0.772,9.624,marine sediment metagenome
286,droso_3298_replicate_1_after100ns,0.4727,AF-A0A3D1LPY0-F1-model_v4,0.217,0.474,0.11,2.963,Geobacter sp.
287,droso_4737_replicate_2_after100ns,0.5023,AF-A0A137NSZ6-F1-model_v4,0.085,0.341,0.073,4.523,Conidiobolus coronatus NRRL 28638
288,droso_2888_replicate_3_after100ns,0.5961,AF-A0A2G7GCH7-F1-model_v4,0.027,0.156,0.134,5.269,Chroococcales cyanobacterium IPPAS B-1203
289,droso_6706_replicate_1_after100ns,0.2019,AF-A0A482RFW4-F1-model_v4,0.156,0.97,0.728,4.41,archaeon
290,droso_2717_replicate_3_after100ns,0.3033,AF-A0A6G3SV79-F1-model_v4,0.186,0.927,0.643,6.315,Streptomyces anulatus
291,droso_4086_replicate_1_after100ns,0.8872,AF-A0A1M5KHX4-F1-model_v4,0.153,0.912,0.369,3.156,Aliifodinibius roseus
292,droso_2831_replicate_3_after100ns,0.4329,AF-A0A6L5CE59-F1-model_v4,0.128,0.917,0.187,7.188,Ephemera danica
293,droso_4645_replicate_2_after100ns,0.2878,AF-A0A7J8Y6D9-F1-model_v4,0.221,0.486,0.235,7.751,Gossypium aridum
294,droso_2097_replicate_3_after100ns,0.2195,AF-A0A535CZ62-F1-model_v4,0.079,0.413,0.891,9.59,Chloroflexi bacterium
295,droso_435_replicate_1_after100ns,0.5809,AF-A0A2V8HGG4-F1-model_v4,0.105,0.731,0.127,3.84,Acidobacteria bacterium
296,droso_6706_replicate_2_after100ns,0.2926,AF-A0A656HKV4-F1-model_v4,0.148,0.73,0.139,5.281,Thiothrix nivea DSM 5205
297,droso_2354_replicate_2_after100ns,0.6521,AF-A0A2E2M5U7-F1-model_v4,0.155,0.682,0.983,6.394,Hyphomicrobiales bacterium
298,droso_137_replicate_2_after100ns,0.18,AF-A0A2T9YVU4-F1-model_v4,0.09,0.943,0.459,3.713,Smittium simulii
299,droso_4808_replicate_3_after100ns,0.285,AF-A0A842WUE8-F1-model_v4,0.168,0.84,0.94,8.87,Candidatus Lokiarchaeota archaeon
300,droso_727_replicate_2_after100ns,0.2128,AF-A0A2D5SH10-F1-model_v4,0.125,0.878,0.601,4.785,Deltaproteobacteria bacterium
301,droso_4625_replicate_2_after100ns,0.4488,AF-A0A3S5YDY6-F1-model_v4,0.118,0.866,0.787,7.428,"Salmonella enterica subsp. arizonae serovar 18:z4,z23:- str. CVM N26626"
302,droso_4737_replicate_3_after100ns,0.568,AF-A0A7C3VUG5-F1-model_v4,0.106,0.333,0.253,4.066,candidate division NC10 bacterium
303,droso_3165_replicate_3_after100ns,0.3114,AF-A0A2N3T6W5-F1-model_v4,0.151,0.782,0.508,7.047,Aquimarina sp. MAR_2010_214
304,droso_4931_replicate_3_after100ns,0.1561,AF-A0A813NVR5-F1-model_v4,0.112,1.0,0.153,3.586,Didymodactylos carnosus
305,droso_6069_replicate_2_after100ns,0.1534,AF-A0A4S8KTR5-F1-model_v4,0.131,0.737,0.969,9.26,Dendrothele bispora CBS 962.96
306,droso_1093_replicate_3_after100ns,0.2369,AF-A0A370GYR5-F1-model_v4,0.131,0.983,0.581,8.817,Aquicella lusitana
307,droso_2021_replicate_1_after100ns,0.5353,AF-A0A1I5TND4-F1-model_v4,0.13,0.657,0.246,4.214,Enterovibrio norvegicus DSM 15893
308,droso_5691_replicate_3_after100ns,0.5064,AF-A0A4R1PP63-F1-model_v4,0.2,0.309,0.065,9.401,Anaerospora hongkongensis
309,droso_1452_replicate_3_after100ns,0.2207,AF-A0A6A6UHB5-F1-model_v4,0.116,0.709,0.194,3.154,Microthyrium microscopicum
310,droso_2563_replicate_2_after100ns,0.4392,AF-A0A800LVY4-F1-model_v4,0.073,0.636,0.078,5.991,candidate division Zixibacteria bacterium
311,droso_5559_replicate_2_after100ns,0.5548,AF-U0EQU6-F1-model_v4,0.065,0.505,0.767,5.44,Rhodococcus sp. P27
312,droso_4248_replicate_3_after100ns,0.1556,AF-A0A183J469-F1-model_v4,0.12,0.712,0.59,7.969,Soboliphyme baturini
313,droso_5310_replicate_3_after100ns,0.5043,AF-A0A4Y9P1Y8-F1-model_v4,0.114,1.0,0.638,7.373,Blastococcus sp. CT_GayMR19
314,droso_1239_replicate_2_after100ns,0.3154,AF-A0A7R9PWG4-F1-model_v4,0.125,0.859,0.186,9.022,Medioppia subpectinata
315,droso_631_replicate_1_after100ns,0.1556,AF-A0A087XBT2-F1-model_v4,0.131,0.897,0.269,8.019,Poecilia formosa
316,droso_3073_replicate_3_after100ns,0.1036,AF-A0A6G1DKW7-F1-model_v4,0.1,0.977,0.268,9.705,Oryza meyeriana var. granulata
317,droso_4337_replicate_2_after100ns,0.3874,AF-A0L0Z8-F1-model_v4,0.086,0.456,0.741,0.04337,Shewanella sp. ANA-3
318,droso_4875_replicate_2_after100ns,0.4882,AF-A0A842RC05-F1-model_v4,0.065,0.421,0.442,2.344,Candidatus Heimdallarchaeota archaeon
319,droso_2042_replicate_3_after100ns,0.2468,AF-A0A5K7ZVJ8-F1-model_v4,0.121,1.0,0.725,8.828,Desulfosarcina ovata subsp. sediminis
320,droso_1176_replicate_1_after100ns,0.274,AF-A0A6A5VJ80-F1-model_v4,0.103,0.995,0.693,7.766,Bimuria novae-zelandiae CBS 107.79
321,droso_2431_replicate_1_after100ns,0.5547,AF-A0A7T8NJM8-F1-model_v4,0.108,0.474,0.617,5.806,Aeromonas media
322,droso_5232_replicate_1_after100ns,0.4487,AF-A0A6G6KC25-F1-model_v4,0.09,0.516,0.124,9.683,Roseimicrobium sp. ORNL1
323,droso_2434_replicate_2_after100ns,0.5438,AF-A0A7Y5LWW7-F1-model_v4,0.2,0.556,0.747,6.287,Candidatus Brocadiae bacterium
324,droso_2083_replicate_1_after100ns,0.4183,AF-G8BV00-F1-model_v4,0.173,0.743,0.075,9.514,Tetrapisispora phaffii CBS 4417
325,droso_3183_replicate_3_after100ns,0.3634,AF-U2F998-F1-model_v4,0.126,0.78,0.644,9.604,Halorhabdus tiamatea SARL4B
326,droso_3094_replicate_1_after100ns,0.3041,AF-A0A7V4AVL2-F1-model_v4,0.149,0.539,0.162,5.129,bacterium
327,droso_1438_replicate_2_after100ns,0.3008,AF-A0A1B8Q827-F1-model_v4,0.206,0.644,0.592,7.98,Moraxella lacunata
328,droso_3249_replicate_1_after100ns,0.2994,AF-A0A1C4KY67-F1-model_v4,0.151,0.902,0.23,7.94,Streptomyces sp. Termitarium-T10T-6
329,droso_6449_replicate_3_after100ns,0.2803,AF-A0A7S1TFI0-F1-model_v4,0.151,0.738,0.535,9.616,Compsopogon caeruleus
330,droso_1711_replicate_3_after100ns,0.5186,AF-A0A0G4MZP3-F1-model_v4,0.05,0.667,0.588,3.538,Verticillium longisporum
331,droso_2489_replicate_1_after100ns,0.4105,AF-A0A844YRF1-F1-model_v4,0.118,0.789,0.732,9.229,Pelagerythrobacter marinus
332,droso_837_replicate_1_after100ns,0.1385,AF-A0A2K5RHE2-F1-model_v4,0.134,0.696,0.673,8.248,Cebus imitator
333,droso_2798_replicate_3_after100ns,0.1581,AF-A0A1F8CRF0-F1-model_v4,0.115,0.808,0.271,6.833,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_38_16
334,droso_5518_replicate_3_after100ns,0.2765,AF-A0A4R2TN44-F1-model_v4,0.085,0.977,0.938,7.136,Sphingomonas sp. PP-F2F-A104-K0414
335,droso_5990_replicate_3_after100ns,0.09202,AF-A0A811YVR9-F1-model_v4,0.149,0.929,0.466,6.494,Nyctereutes procyonoides
336,droso_3220_replicate_3_after100ns,0.546,AF-A0A0K6G0D3-F1-model_v4,0.187,0.623,0.099,6.602,Rhizoctonia solani
337,droso_5100_replicate_1_after100ns,0.09568,AF-A0A7S0PY02-F1-model_v4,0.119,0.601,0.512,3.411,Coccolithus braarudii
338,droso_5978_replicate_1_after100ns,0.1315,AF-A0A1B6JP87-F1-model_v4,0.148,0.652,0.449,6.947,Homalodisca liturata
339,droso_1226_replicate_3_after100ns,0.2164,AF-A0A232EQZ9-F1-model_v4,0.113,0.892,0.347,5.282,Trichomalopsis sarcophagae
340,droso_1852_replicate_3_after100ns,0.585,AF-R9P6D6-F1-model_v4,0.151,0.743,0.088,6.197,Pseudozyma hubeiensis SY62
341,droso_1694_replicate_3_after100ns,0.3413,AF-A0A7C4IS97-F1-model_v4,0.116,0.905,0.088,3.859,Planctomycetota bacterium
342,droso_6622_replicate_3_after100ns,0.1936,AF-A0A7Y3L4L1-F1-model_v4,0.16,0.639,0.626,4.712,Elusimicrobia bacterium
343,droso_3304_replicate_1_after100ns,0.5156,AF-A0A3E0I6Q3-F1-model_v4,0.181,0.573,0.5,6.122,Kutzneria buriramensis
344,droso_4592_replicate_3_after100ns,0.3523,AF-U6EBK0-F1-model_v4,0.155,0.784,0.249,9.371,Methanobacterium sp. MB1
345,droso_5774_replicate_1_after100ns,0.5538,AF-A0A6L3SY91-F1-model_v4,0.085,0.273,0.049,7.795,Methylobacterium soli
346,droso_2809_replicate_3_after100ns,0.3802,AF-A0A140DSY5-F1-model_v4,0.157,0.731,0.556,9.714,Faecalibaculum rodentium
347,droso_1479_replicate_2_after100ns,0.3118,AF-C9SPQ0-F1-model_v4,0.145,0.953,0.834,6.83,Verticillium alfalfae VaMs.102
348,droso_1817_replicate_2_after100ns,0.5379,AF-A0A3P8HAP3-F1-model_v4,0.147,0.728,0.132,6.452,Echinostoma caproni
349,droso_642_replicate_3_after100ns,0.2234,AF-A0A1Y1NNA0-F1-model_v4,0.133,1.0,0.401,6.815,Photinus pyralis
350,droso_3177_replicate_2_after100ns,0.3101,AF-U6MZA4-F1-model_v4,0.164,0.854,0.573,9.164,Eimeria necatrix
351,droso_2725_replicate_2_after100ns,0.4403,AF-Q4TFX1-F1-model_v4,0.203,0.692,0.831,8.712,Tetraodon nigroviridis
352,droso_4957_replicate_2_after100ns,0.3004,AF-A0A444D3D9-F1-model_v4,0.18,0.952,0.182,6.363,Ensete ventricosum
353,droso_2839_replicate_3_after100ns,0.3294,AF-A0A7S4RB42-F1-model_v4,0.147,0.754,0.636,2.669,Alexandrium monilatum
354,droso_4560_replicate_1_after100ns,0.2054,AF-Q6Z5Z8-F1-model_v4,0.187,0.748,0.364,8.266,Oryza sativa Japonica Group
355,droso_3741_replicate_3_after100ns,0.4613,AF-A0A401T5J2-F1-model_v4,0.155,0.773,0.076,6.861,Chiloscyllium punctatum
356,droso_5437_replicate_1_after100ns,0.3149,AF-A0A538RR07-F1-model_v4,0.155,1.0,0.662,8.984,Planctomycetota bacterium
357,droso_4151_replicate_1_after100ns,0.1398,AF-A0A5A7VII2-F1-model_v4,0.143,0.952,0.376,5.058,Cucumis melo var. makuwa
358,droso_2803_replicate_1_after100ns,0.1183,AF-A0A653BS97-F1-model_v4,0.134,0.858,0.374,7.054,Callosobruchus maculatus
359,droso_3298_replicate_2_after100ns,0.5723,AF-A0A0G4IRM9-F1-model_v4,0.17,0.423,0.132,5.702,Plasmodiophora brassicae
360,droso_2919_replicate_1_after100ns,0.7852,AF-A0A7X4H725-F1-model_v4,0.14,0.303,0.239,9.28,Duganella margarita
361,droso_5581_replicate_1_after100ns,0.3863,AF-A0A521G1I6-F1-model_v4,0.172,0.389,0.256,9.917,Candidatus Electronema sp. GS
362,droso_856_replicate_2_after100ns,0.4438,AF-A0A1H4WUF9-F1-model_v4,0.144,0.899,0.378,6.589,Maribacter dokdonensis
363,droso_2233_replicate_3_after100ns,0.5929,AF-A0A5N5WSM9-F1-model_v4,0.152,0.447,0.359,7.087,Aspergillus leporis
364,droso_4643_replicate_2_after100ns,0.453,AF-A0A818EUP8-F1-model_v4,0.111,0.628,0.074,8.65,Rotaria sp. Silwood1
365,droso_1173_replicate_1_after100ns,0.2066,AF-A0A811P947-F1-model_v4,0.153,0.982,0.398,3.224,Miscanthus lutarioriparius
366,droso_5267_replicate_2_after100ns,0.6311,AF-A0A2G8KB70-F1-model_v4,0.192,0.17,0.094,9.506,Apostichopus japonicus
367,droso_1753_replicate_2_after100ns,0.7155,AF-A0A7S3X940-F1-model_v4,0.2,0.484,0.291,7.643,Strombidinopsis acuminata
368,droso_1970_replicate_1_after100ns,0.7795,AF-A0A7R8YPW8-F1-model_v4,0.237,0.503,0.288,0.005939,Hermetia illucens
369,droso_608_replicate_3_after100ns,0.6123,AF-A0A0L0H6S6-F1-model_v4,0.071,0.224,0.026,8.058,Spizellomyces punctatus DAOM BR117
370,droso_4599_replicate_3_after100ns,0.6619,AF-A0A1Z9UKK3-F1-model_v4,0.159,0.759,0.091,9.869,Pelagibacteraceae bacterium TMED287
371,droso_837_replicate_3_after100ns,0.2345,AF-A0A6J2U3V0-F1-model_v4,0.144,0.313,0.751,0.5304,Scaptodrosophila lebanonensis
