,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
220,rand_1597,0.3895,AF-A0A5N6H2C0-F1-model_v4,0.176,1.0,0.594,5.236,Aspergillus flavus
221,rand_972,0.3682,AF-A0A1U7IZ05-F1-model_v4,0.102,0.837,0.973,4.927,Phormidium tenue NIES-30
222,rand_33,0.05561,AF-W9DVH4-F1-model_v4,0.139,0.873,0.537,2.145,Methanolobus tindarius DSM 2278
223,rand_211,0.1898,AF-A0A2T8KS36-F1-model_v4,0.166,0.615,0.334,3.34,Panicum hallii
224,rand_980,0.2368,AF-A0A2A9NC36-F1-model_v4,0.212,1.0,0.4,4.145,Amanita thiersii Skay4041
225,rand_449,0.2007,AF-A0A249SSA9-F1-model_v4,0.13,0.993,0.404,8.679,Chitinophaga sp. MD30
226,rand_112,0.1194,AF-A0A5J5CH85-F1-model_v4,0.159,1.0,0.613,7.455,Etheostoma spectabile
227,rand_716,0.4947,AF-A0A847DP69-F1-model_v4,0.166,0.65,0.718,3.09,Candidatus Sumerlaeota bacterium
228,rand_19,0.0479,AF-A0A6V7H5Q5-F1-model_v4,0.121,1.0,0.951,7.104,Heterotrigona itama
229,rand_2263,0.5712,AF-A0A1H1UKZ1-F1-model_v4,0.093,0.542,0.484,7.375,Corynebacterium timonense
230,rand_1228,0.4961,AF-W9R1W0-F1-model_v4,0.115,0.839,0.118,2.268,Morus notabilis
231,rand_2294,0.3802,AF-A0A7S3CD06-F1-model_v4,0.12,1.0,0.379,3.922,Chloropicon roscoffensis
232,rand_730,0.273,AF-A0A6L5JVM0-F1-model_v4,0.126,0.84,0.701,9.041,Rhodocyclus tenuis
233,rand_213,0.6981,AF-A0A813FTM2-F1-model_v4,0.163,0.319,0.326,1.567,Polarella glacialis
234,rand_1035,0.3527,AF-A0A315VQ18-F1-model_v4,0.207,0.782,0.396,3.797,Gambusia affinis
235,rand_1800,0.3756,AF-V2WW57-F1-model_v4,0.098,0.973,0.449,2.086,Moniliophthora roreri MCA 2997
236,rand_1507,0.4082,AF-A0A1A8C8B7-F1-model_v4,0.157,0.916,0.132,3.711,Nothobranchius kadleci
237,rand_5,0.04208,AF-A0A3Q0KLP7-F1-model_v4,0.127,0.966,0.71,0.7375,Schistosoma mansoni
238,rand_1195,0.4346,AF-A0A0M3HVU7-F1-model_v4,0.148,0.766,0.5,5.6,Ascaris lumbricoides
239,rand_1386,0.1686,AF-A0A7V5I3W9-F1-model_v4,0.168,1.0,0.957,9.705,bacterium
240,rand_1877,0.7042,AF-C8BNA0-F1-model_v4,0.166,0.577,0.5,1.802,Panulirus argus
241,rand_2011,0.6473,AF-A0A1Q9QTL6-F1-model_v4,0.094,0.791,0.361,7.067,Rhodovulum sulfidophilum
242,rand_1797,0.25,AF-A0A4Y2QQX8-F1-model_v4,0.126,0.986,0.762,3.853,Araneus ventricosus
243,rand_1169,0.4165,AF-A0A2K3L9M5-F1-model_v4,0.136,0.67,0.245,9.255,Trifolium pratense
244,rand_2380,0.9156,AF-A0A827UX99-F1-model_v4,0.073,0.745,0.147,4.92,Escherichia coli
245,rand_2357,0.467,AF-A0A1A8X3T2-F1-model_v4,0.127,0.982,0.833,9.765,Plasmodium ovale curtisi
246,rand_118,0.1742,AF-A0A1V9XIZ5-F1-model_v4,0.123,0.954,0.976,4.483,Tropilaelaps mercedesae
247,rand_1941,0.1963,AF-A0A3P4R852-F1-model_v4,0.136,0.957,0.943,6.859,Gulo gulo
248,rand_1490,0.589,AF-A0A545SYA8-F1-model_v4,0.087,0.667,0.213,3.533,Exilibacterium tricleocarpae
249,rand_600,0.1653,AF-A0A1V5SV16-F1-model_v4,0.137,0.977,0.577,4.254,Candidatus Omnitrophica bacterium ADurb.Bin277
250,rand_1426,0.5779,AF-W7FQL9-F1-model_v4,0.086,0.512,0.109,9.593,Plasmodium falciparum Santa Lucia
251,rand_1217,0.3918,AF-E4X713-F1-model_v4,0.038,0.828,0.123,7.817,Oikopleura dioica
252,rand_1284,0.875,AF-A0A6J8CWE4-F1-model_v4,0.138,0.396,0.128,1.417,Mytilus coruscus
253,rand_875,0.2896,AF-A0A7W2JQY3-F1-model_v4,0.18,0.936,0.814,3.378,Pseudomonas mosselii
254,rand_2438,0.7686,AF-A0A1S7HLF5-F1-model_v4,0.131,0.731,0.145,2.92,Zygosaccharomyces parabailii
255,rand_1584,0.9076,AF-U6DQL6-F1-model_v4,0.178,0.346,0.084,4.591,Neogale vison
256,rand_2025,0.4995,AF-A0A4Y2BT59-F1-model_v4,0.203,0.955,0.729,4.172,Araneus ventricosus
257,rand_1051,0.415,AF-A0A7S3Q7K3-F1-model_v4,0.125,0.96,0.146,2.737,Chaetoceros debilis
258,rand_42,0.1385,AF-W8YES2-F1-model_v4,0.143,0.962,0.94,2.331,Paenibacillus sp. P22
259,rand_407,0.1432,AF-A0A7J8FCV9-F1-model_v4,0.142,0.914,0.749,3.845,Molossus molossus
260,rand_1930,0.3659,AF-A0A4C1Z8V3-F1-model_v4,0.092,0.942,0.365,9.988,Eumeta japonica
261,rand_646,0.374,AF-F4Q1B9-F1-model_v4,0.092,1.0,0.461,6.235,Cavenderia fasciculata SH3
262,rand_1969,0.5122,AF-I4YP53-F1-model_v4,0.129,0.75,0.163,6.236,Microvirga lotononidis
263,rand_195,0.5027,AF-A0A352CVS9-F1-model_v4,0.1,0.354,0.283,3.344,Ruminococcus sp.
264,rand_800,0.3866,AF-A0A1Y2T552-F1-model_v4,0.123,0.947,0.296,7.327,Symbiobacterium thermophilum
265,rand_1143,0.1873,AF-A0A5D3CBE0-F1-model_v4,0.25,0.968,0.843,4.997,Cucumis melo var. makuwa
266,rand_517,0.4782,AF-A0A1Y3MYF9-F1-model_v4,0.109,0.763,0.882,9.758,Piromyces sp. E2
267,rand_1275,0.3048,AF-A0A4Y3RC25-F1-model_v4,0.109,1.0,0.945,3.139,Streptomyces gardneri
268,rand_757,0.1792,AF-A0A5B7I263-F1-model_v4,0.136,0.797,0.856,8.842,Portunus trituberculatus
269,rand_1018,0.1596,AF-A0A409YJ31-F1-model_v4,0.185,0.931,0.858,9.253,Gymnopilus dilepis
270,rand_1675,0.2796,AF-A0A519Y0Q9-F1-model_v4,0.156,0.821,0.901,9.566,Methylobacterium sp.
271,rand_1141,0.2981,AF-A0A1S2MZ03-F1-model_v4,0.105,0.968,0.561,2.097,Rothia kristinae
272,rand_2152,0.5693,AF-A0A195E685-F1-model_v4,0.112,1.0,0.986,5.368,Trachymyrmex cornetzi
273,rand_94,0.2324,AF-J9L5A8-F1-model_v4,0.16,0.747,0.722,9.078,Acyrthosiphon pisum
274,rand_1762,0.4624,AF-A0A5J5BV86-F1-model_v4,0.157,1.0,0.24,9.722,Nyssa sinensis
275,rand_2339,0.3767,AF-A0A3N4J1Z9-F1-model_v4,0.109,0.982,0.067,8.713,Choiromyces venosus 120613-1
276,rand_408,0.3216,AF-A0A1P8YYJ4-F1-model_v4,0.15,0.664,0.173,3.161,Zea mays
277,rand_1224,0.3173,AF-A0A2G9Q576-F1-model_v4,0.13,1.0,0.695,8.359,Lithobates catesbeianus
278,rand_1402,0.5359,AF-A0A378V139-F1-model_v4,0.088,0.908,0.946,9.014,Mycolicibacterium fortuitum
279,rand_330,0.3576,AF-A0A645H4V8-F1-model_v4,0.08,0.748,0.832,1.157,bioreactor metagenome
280,rand_1871,0.2558,AF-A0A2I0RHV7-F1-model_v4,0.263,0.972,0.333,0.7304,Cercospora zeina
281,rand_1658,0.2845,AF-A0A1J8Q9R5-F1-model_v4,0.2,0.949,0.551,9.676,Rhizopogon vesiculosus
282,rand_1902,0.7259,AF-A0A7C7JF93-F1-model_v4,0.059,0.957,0.551,1.051,Flavobacteriales bacterium
283,rand_203,0.2722,AF-A0A2B4R989-F1-model_v4,0.138,0.592,0.614,5.801,Stylophora pistillata
284,rand_127,0.1209,AF-I1BXG3-F1-model_v4,0.137,1.0,0.423,0.2581,Rhizopus delemar RA 99-880
285,rand_707,0.2785,AF-K1RB04-F1-model_v4,0.108,0.86,0.548,3.015,Crassostrea gigas
286,rand_778,0.3289,AF-A0A353BD63-F1-model_v4,0.178,0.817,0.138,4.837,Planctomycetaceae bacterium
287,rand_1049,0.3225,AF-A0A7J6VRM6-F1-model_v4,0.103,0.869,0.085,8.029,Thalictrum thalictroides
288,rand_1610,0.6091,AF-A0A0F9UJ48-F1-model_v4,0.14,0.7,0.514,8.018,marine sediment metagenome
289,rand_1557,0.6042,AF-A0A352RJR5-F1-model_v4,0.138,0.439,0.165,5.995,Deltaproteobacteria bacterium
290,rand_554,0.7058,AF-A0A1Q3TNA3-F1-model_v4,0.109,0.407,0.5,3.674,Sphingobacteriales bacterium 44-61
291,rand_742,0.3349,AF-A0A7S2B2H3-F1-model_v4,0.116,0.689,0.672,9.523,Pycnococcus provasolii
292,rand_2162,0.4895,AF-A0A815DKJ0-F1-model_v4,0.118,0.952,0.284,8.126,Didymodactylos carnosus
293,rand_2172,0.7993,AF-A0A1Z5RE83-F1-model_v4,0.1,0.806,0.338,2.169,Sorghum bicolor
294,rand_1840,0.5392,AF-A0A0R3UEQ5-F1-model_v4,0.151,1.0,0.722,2.844,Mesocestoides corti
295,rand_1111,0.2887,AF-Q4RIR6-F1-model_v4,0.2,0.927,0.42,2.997,Tetraodon nigroviridis
296,rand_2344,0.5141,AF-A0A3D4GM66-F1-model_v4,0.25,0.804,0.264,9.651,Desulfovibrio sp.
297,rand_1527,0.5066,AF-A0A507C860-F1-model_v4,0.047,0.976,0.185,9.588,Synchytrium microbalum
298,rand_194,0.1425,AF-A0A420P4Q2-F1-model_v4,0.132,1.0,0.462,7.621,Fusarium oxysporum
299,rand_29,0.06124,AF-A0A2V1ACX5-F1-model_v4,0.121,0.994,0.54,3.075,[Candida] duobushaemulonis
300,rand_2174,0.368,AF-E9HRJ3-F1-model_v4,0.098,0.984,0.659,9.309,Daphnia pulex
301,rand_1352,0.7834,AF-E0NJ42-F1-model_v4,0.205,0.386,0.092,1.413,Peptoniphilus duerdenii ATCC BAA-1640
302,rand_2097,0.2861,AF-A0A7S0ZAT3-F1-model_v4,0.127,0.859,0.322,7.669,Timspurckia oligopyrenoides
303,rand_1328,0.3127,AF-A0A136IUS4-F1-model_v4,0.174,0.865,0.258,9.63,Microdochium bolleyi
304,rand_1651,0.7405,AF-A0A6B0WV73-F1-model_v4,0.115,0.667,0.077,2.616,Gemmatimonadetes bacterium
305,rand_842,0.1519,AF-A0A3N2PTT8-F1-model_v4,0.114,0.991,0.6,9.996,Sodiomyces alkalinus F11
306,rand_653,0.3972,AF-A0A446UYL8-F1-model_v4,0.081,0.952,0.565,1.632,Triticum turgidum subsp. durum
307,rand_920,0.5008,AF-A0A3M1HDH5-F1-model_v4,0.105,0.71,0.198,3.129,Planctomycetota bacterium
308,rand_1739,0.1876,AF-A0A1G7DJW2-F1-model_v4,0.217,0.961,0.27,7.261,Acidovorax valerianellae
309,rand_1638,0.6063,AF-A0A699YTZ3-F1-model_v4,0.24,0.937,0.73,1.137,Haematococcus lacustris
310,rand_2138,0.2988,AF-A0A0L7KXQ7-F1-model_v4,0.139,0.683,0.181,8.921,Operophtera brumata
311,rand_1722,0.5497,AF-Q8IX60-F1-model_v4,0.136,0.579,0.638,3.864,Homo sapiens
312,rand_1924,0.5896,AF-A0A854XX42-F1-model_v4,0.176,0.971,1.0,0.9913,Rhizobium phaseoli
313,rand_1511,0.8657,AF-A0A314V0D0-F1-model_v4,0.108,0.554,0.123,1.974,Prunus yedoensis var. nudiflora
314,rand_139,0.2127,AF-A0A4Y2T3U0-F1-model_v4,0.136,0.651,0.897,7.036,Araneus ventricosus
315,rand_647,0.3698,AF-A2DXD8-F1-model_v4,0.194,0.889,0.626,9.198,Trichomonas vaginalis
316,rand_1950,0.4553,AF-A0A7Y5D4Z9-F1-model_v4,0.101,1.0,0.248,6.709,Methylococcaceae bacterium
317,rand_99,0.1186,AF-J9ITM4-F1-model_v4,0.121,0.949,0.492,7.809,Oxytricha trifallax
318,rand_2063,0.3165,AF-A0A199VRF9-F1-model_v4,0.2,1.0,0.586,3.059,Ananas comosus
319,rand_1415,0.3059,AF-B8C962-F1-model_v4,0.123,1.0,0.419,9.569,Thalassiosira pseudonana
320,rand_2415,0.8987,AF-A0A194PHM9-F1-model_v4,0.066,0.556,0.046,5.937,Papilio xuthus
321,rand_2157,0.2645,AF-A0A482XT53-F1-model_v4,0.158,0.968,0.362,8.227,Laodelphax striatellus
322,rand_486,0.2324,AF-A0A1Z1WHG0-F1-model_v4,0.132,0.993,0.55,5.415,Streptomyces alboflavus
323,rand_423,0.2636,AF-A0A7J7T6M7-F1-model_v4,0.125,0.827,0.791,2.108,Myotis myotis
324,rand_1118,0.5047,AF-A0A090M7Z5-F1-model_v4,0.076,0.927,0.409,9.003,Ostreococcus tauri
325,rand_1799,0.4027,AF-U6GNY3-F1-model_v4,0.142,0.757,0.361,6.333,Eimeria acervulina
326,rand_540,0.3024,AF-A0A2L2YL10-F1-model_v4,0.109,0.897,0.585,6.961,Parasteatoda tepidariorum
327,rand_2233,0.4001,AF-A0A1V4I5U4-F1-model_v4,0.137,0.967,0.532,6.965,Clostridium oryzae
328,rand_417,0.6902,AF-A0A839IWV9-F1-model_v4,0.041,0.318,0.084,6.16,Oceanospirillum sp. D5
329,rand_1140,0.2439,AF-A0A4D8YXI0-F1-model_v4,0.195,1.0,0.781,9.719,Salvia splendens
330,rand_918,0.7667,AF-A0A3A2Z9U2-F1-model_v4,0.125,0.449,0.151,7.635,Aspergillus sclerotialis
331,rand_2031,0.3736,AF-A0A452Z4G5-F1-model_v4,0.142,1.0,0.278,4.091,Aegilops tauschii subsp. strangulata
332,rand_2197,0.8057,AF-A0A182ZZI4-F1-model_v4,0.133,0.984,0.062,8.079,Echinostoma caproni
333,rand_807,0.4467,AF-X0K2K8-F1-model_v4,0.094,0.632,0.559,8.96,Fusarium odoratissimum NRRL 54006
334,rand_830,0.1438,AF-A0A7S2YQV1-F1-model_v4,0.138,0.946,0.351,9.345,Amphiprora paludosa
335,rand_460,0.507,AF-A0A1M3HUM1-F1-model_v4,0.103,0.596,0.509,1.788,Sphingomonadales bacterium 63-6
336,rand_95,0.1966,AF-A0A484N2I1-F1-model_v4,0.146,0.997,0.386,4.053,Cuscuta campestris
337,rand_96,0.2469,AF-A0A6V7P419-F1-model_v4,0.105,0.738,0.879,2.247,Ananas comosus var. bracteatus
338,rand_799,0.59,AF-A0A4P5VX32-F1-model_v4,0.105,0.5,0.23,3.485,Deltaproteobacteria bacterium
339,rand_474,0.2221,AF-A0A444E9A4-F1-model_v4,0.135,0.799,0.521,8.2,Ensete ventricosum
340,rand_1212,0.3007,AF-U4PXU4-F1-model_v4,0.151,0.817,0.265,9.643,Rhizobium pusense
341,rand_2372,0.393,AF-A0A2W4WII8-F1-model_v4,0.145,1.0,0.833,7.263,Shackletoniella antarctica
342,rand_672,0.3288,AF-A0A6C0C9K0-F1-model_v4,0.11,0.879,0.213,8.188,viral metagenome
343,rand_532,0.3588,AF-A0A6J2YLW8-F1-model_v4,0.092,0.993,0.272,7.984,Sitophilus oryzae
344,rand_734,0.6684,AF-A0A0S8IFU4-F1-model_v4,0.129,0.521,0.353,1.737,bacterium SM23_31
345,rand_18,0.05066,AF-A0A2R5LDL9-F1-model_v4,0.141,0.974,0.713,2.78,Ornithodoros turicata
346,rand_248,0.2607,AF-A0A6A6HCS6-F1-model_v4,0.088,0.525,0.171,8.671,Viridothelium virens
347,rand_1037,0.3246,AF-A0A6N6KUZ1-F1-model_v4,0.138,0.93,0.106,7.082,Chloroflexi bacterium
348,rand_362,0.5608,AF-A0A849H1J9-F1-model_v4,0.065,0.386,0.363,3.873,Gemmatimonadetes bacterium
349,rand_1469,0.2398,AF-A0A3L6DRV8-F1-model_v4,0.127,1.0,0.483,9.75,Zea mays
350,rand_215,0.2899,AF-A0A6B0V7V5-F1-model_v4,0.116,0.937,0.672,1.652,Ixodes ricinus
351,rand_1642,0.1885,AF-A0A6P8GTK0-F1-model_v4,0.141,0.937,0.66,9.619,Clupea harengus
352,rand_1620,0.8265,AF-A0A2N9IKB9-F1-model_v4,0.068,0.367,0.052,4.58,Fagus sylvatica
353,rand_894,0.514,AF-A0A7S0QF53-F1-model_v4,0.156,0.578,0.559,0.5214,Cryptomonas curvata
354,rand_960,0.2655,AF-A0A4Y2GU05-F1-model_v4,0.179,0.838,0.241,6.848,Araneus ventricosus
355,rand_1982,0.2026,AF-A0A813C7Q8-F1-model_v4,0.188,0.971,0.214,8.664,Symbiodinium necroappetens
356,rand_31,0.09199,AF-A0A6P7GI54-F1-model_v4,0.115,0.995,0.545,6.392,Diabrotica virgifera virgifera
357,rand_426,0.3913,AF-A0A160UJT0-F1-model_v4,0.058,0.57,0.673,2.688,Bradyrhizobium sp.
358,rand_2042,0.6097,AF-A0A1F7NT55-F1-model_v4,0.109,0.939,0.656,6.939,Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37
359,rand_185,0.2512,AF-L9KU23-F1-model_v4,0.083,0.574,0.849,9.955,Tupaia chinensis
360,rand_489,0.2426,AF-A0A1U7P129-F1-model_v4,0.143,0.972,0.951,5.497,Deinococcus marmoris
361,rand_1287,0.2922,AF-A0A3M9XXP9-F1-model_v4,0.223,0.813,0.112,8.718,Verticillium nonalfalfae
362,rand_541,0.1396,AF-A0A7J7AF16-F1-model_v4,0.15,0.956,0.817,7.655,Lamprigera yunnana
363,rand_471,0.4722,AF-A0A7J6ZP32-F1-model_v4,0.102,0.586,0.524,7.213,Lamprigera yunnana
364,rand_948,0.7503,AF-B0WJY9-F1-model_v4,0.088,0.324,0.145,7.125,Culex quinquefasciatus
365,rand_220,0.201,AF-A0A7W8Z3E2-F1-model_v4,0.153,0.989,0.964,4.364,Sphaerisporangium krabiense
366,rand_2413,0.8888,AF-A0A268TNK3-F1-model_v4,0.172,0.537,0.46,2.526,Helicobacter sp. 12S02634-8
367,rand_2314,0.2566,AF-A0A5C8WE26-F1-model_v4,0.145,0.965,0.873,8.774,Methylobacterium sp. WL6
368,rand_1446,0.4438,AF-A0A382F5K5-F1-model_v4,0.065,0.541,0.383,4.463,marine metagenome
369,rand_1500,0.274,AF-A0A5B7EPD7-F1-model_v4,0.24,0.893,0.88,9.619,Portunus trituberculatus
370,rand_2409,0.4723,AF-A0A0G0F5P6-F1-model_v4,0.132,0.981,0.13,8.318,Candidatus Daviesbacteria bacterium GW2011_GWA1_36_8
371,rand_620,0.3842,AF-A0A0J0XZA2-F1-model_v4,0.173,0.357,0.136,4.432,Cutaneotrichosporon oleaginosum
372,rand_1650,0.4495,AF-A0A817FC47-F1-model_v4,0.123,1.0,0.669,8.904,Rotaria sp. Silwood2
373,rand_2349,0.5178,AF-A0A4Y9ZEE5-F1-model_v4,0.09,0.786,0.349,8.337,Hericium alpestre
374,rand_1014,0.3874,AF-A0A7V8ZZE8-F1-model_v4,0.144,0.814,0.918,7.323,Pseudomonas orientalis
375,rand_1294,0.5302,AF-A0A858RF16-F1-model_v4,0.148,0.544,0.519,3.858,Luteolibacter luteus
376,rand_1633,0.8184,AF-A0A2X4N8E9-F1-model_v4,0.078,0.646,0.52,0.9466,Gemella morbillorum
377,rand_1785,0.2848,AF-A0A4Y2SKX9-F1-model_v4,0.162,1.0,0.346,9.35,Araneus ventricosus
378,rand_501,0.2474,AF-A0A0K2TPV4-F1-model_v4,0.131,1.0,0.251,3.972,Lepeophtheirus salmonis
379,rand_818,0.3628,AF-B4FA60-F1-model_v4,0.133,0.982,0.375,4.413,Zea mays
380,rand_1531,0.7367,AF-A0A699PDF6-F1-model_v4,0.125,0.964,0.606,8.375,Tanacetum cinerariifolium
381,rand_2067,0.6038,AF-A0A2M8K9V2-F1-model_v4,0.181,0.815,0.242,3.078,Marinomonas sp. BSi20584
382,rand_122,0.2206,AF-A0A3P7NAR2-F1-model_v4,0.112,0.837,0.948,5.432,Dibothriocephalus latus
383,rand_607,0.2072,AF-A0A1J5LH66-F1-model_v4,0.131,0.969,0.477,5.461,Bacteroidetes bacterium MedPE-SWsnd-G2
384,rand_640,0.3003,AF-C1EGX5-F1-model_v4,0.141,0.976,0.316,6.652,Micromonas commoda
385,rand_1921,0.418,AF-A0A2S3ZFE6-F1-model_v4,0.096,0.886,0.245,3.624,Cryobacterium zongtaii
386,rand_1050,0.2574,AF-A0A3P3ZMD5-F1-model_v4,0.126,0.98,0.9,9.582,mine drainage metagenome
387,rand_567,0.1961,AF-W7HX56-F1-model_v4,0.139,0.917,0.316,7.834,Drechslerella stenobrocha 248
388,rand_1592,0.631,AF-A0A2Z6SPH5-F1-model_v4,0.084,0.728,0.216,1.192,Rhizophagus clarus
389,rand_1983,0.1848,AF-A0A183ASA7-F1-model_v4,0.2,0.956,0.126,7.097,Echinostoma caproni
390,rand_2411,0.4713,AF-A0A6G8BVI9-F1-model_v4,0.183,0.907,0.7,7.806,Diaphorobacter sp. HDW4B
391,rand_1588,0.7956,AF-A0A6I3MHB5-F1-model_v4,0.105,0.704,0.056,2.758,Flavobacterium sp. MC2016-06
392,rand_977,0.8809,AF-A0A374A1Q1-F1-model_v4,0.153,0.25,0.342,8.703,Clostridium sp. AF12-41
393,rand_1886,0.201,AF-A0A7S1ZE07-F1-model_v4,0.185,0.93,0.686,8.234,Ditylum brightwellii
394,rand_572,0.7861,AF-A0A1Q6M1I5-F1-model_v4,0.095,0.316,0.656,8.618,Clostridium sp. CAG:307_30_263
395,rand_1337,0.5401,AF-A0A4S4EQ70-F1-model_v4,0.266,0.483,0.347,6.641,Camellia sinensis var. sinensis
396,rand_1413,0.3896,AF-A0A383B9L0-F1-model_v4,0.14,0.744,0.627,9.193,marine metagenome
397,rand_1893,0.5663,AF-A0A5N5I9C3-F1-model_v4,0.106,0.93,0.391,3.157,Pyrus ussuriensis x Pyrus communis
398,rand_656,0.416,AF-A0A2G9H315-F1-model_v4,0.135,0.816,0.398,5.733,Handroanthus impetiginosus
399,rand_57,0.1754,AF-A0A420SYZ5-F1-model_v4,0.125,0.651,0.808,8.856,Fusarium proliferatum
400,rand_246,0.301,AF-A0A1V0KLX1-F1-model_v4,0.125,0.82,0.894,9.635,Actinomyces gaoshouyii
401,rand_448,0.5245,AF-Q239C2-F1-model_v4,0.177,0.422,0.121,1.442,Tetrahymena thermophila SB210
402,rand_790,0.5452,AF-A0A7S4EZI6-F1-model_v4,0.118,0.798,0.188,4.304,Chrysotila carterae
403,rand_364,0.2957,AF-A0A835MM88-F1-model_v4,0.109,0.823,0.925,2.419,Salix dunnii
404,rand_2188,0.3192,AF-A0A327VGA6-F1-model_v4,0.18,0.951,0.527,9.254,Streptomyces sp. PsTaAH-137
405,rand_1442,0.8369,AF-A0A7C5U4K3-F1-model_v4,0.078,0.753,0.914,5.423,Candidatus Caldarchaeum subterraneum
406,rand_636,0.3266,AF-E9G3B4-F1-model_v4,0.119,0.992,0.67,6.973,Daphnia pulex
407,rand_2055,0.4236,AF-A0A512I2U3-F1-model_v4,0.103,0.879,0.357,9.031,Kocuria flava
408,rand_1935,0.4879,AF-A0A1Y1X302-F1-model_v4,0.131,0.551,0.099,9.836,Basidiobolus meristosporus CBS 931.73
409,rand_867,0.3647,AF-A0A0D2UR18-F1-model_v4,0.137,0.964,0.099,1.717,Capsaspora owczarzaki ATCC 30864
410,rand_1056,0.3892,AF-A0A024H2Q4-F1-model_v4,0.149,1.0,0.981,1.408,Pseudarthrobacter siccitolerans
411,rand_2425,0.2554,AF-A0A6L7XHA1-F1-model_v4,0.207,1.0,0.716,4.459,Rhodospirillales bacterium
412,rand_1699,0.4591,AF-A0A0D1ZD54-F1-model_v4,0.113,1.0,0.224,8.931,Exophiala mesophila
413,rand_2479,0.3672,AF-A0A1X7MEW9-F1-model_v4,0.156,0.98,0.537,5.668,methanotrophic bacterial endosymbiont of Bathymodiolus sp.
414,rand_1918,0.6284,AF-A0A522V8W3-F1-model_v4,0.231,0.971,0.553,4.649,Methylococcaceae bacterium
415,rand_1119,0.6972,AF-A0A820Q943-F1-model_v4,0.073,0.708,0.142,1.334,Rotaria sp. Silwood2
416,rand_1357,0.68,AF-A0A5C3F5I9-F1-model_v4,0.074,0.739,0.115,6.626,Pseudozyma flocculosa
417,rand_1242,0.2278,AF-A0A834HNK4-F1-model_v4,0.154,1.0,1.0,9.823,Rhynchophorus ferrugineus
418,rand_2170,0.4448,AF-A0A2Z6RFE4-F1-model_v4,0.131,0.984,0.303,4.288,Rhizophagus clarus
419,rand_1936,0.338,AF-A0A4Q8WRT6-F1-model_v4,0.228,0.725,0.948,6.393,Enterobacter cloacae
420,rand_1076,0.6042,AF-A0A2V8GC19-F1-model_v4,0.098,0.51,0.163,8.757,Acidobacteria bacterium
421,rand_289,0.2558,AF-A0A4S4KG91-F1-model_v4,0.133,0.906,0.419,1.198,Hermanssonia centrifuga
422,rand_2350,0.6116,AF-A0A2G6J1M8-F1-model_v4,0.113,0.946,0.135,1.064,Proteobacteria bacterium
423,rand_1093,0.2827,AF-A0A834N4T7-F1-model_v4,0.117,0.969,0.212,5.539,Vespula vulgaris
424,rand_1477,0.2719,AF-A0A2T4TR21-F1-model_v4,0.17,0.964,0.702,7.207,Prevotella sp. oral taxon 376
425,rand_479,0.2681,AF-A0A6J8BZH5-F1-model_v4,0.09,0.965,0.98,8.712,Mytilus coruscus
426,rand_1692,0.6003,AF-I7MLE5-F1-model_v4,0.163,0.792,0.07,2.611,Tetrahymena thermophila SB210
427,rand_1808,0.4267,AF-A0A7U3HBJ2-F1-model_v4,0.205,0.534,0.19,8.682,Xanthobacter dioxanivorans
428,rand_1591,0.2793,AF-A0A7J7H4Y1-F1-model_v4,0.185,1.0,0.457,6.529,Camellia sinensis
429,rand_2139,0.3456,AF-A0A3N4L7F7-F1-model_v4,0.193,0.984,0.27,6.343,Terfezia boudieri ATCC MYA-4762
430,rand_273,0.3618,AF-A0A4Y2B5M0-F1-model_v4,0.118,0.67,0.825,6.307,Araneus ventricosus
431,rand_1482,0.2976,AF-A0A2N6DZS2-F1-model_v4,0.211,1.0,0.252,4.853,Desulfuromonas sp.
432,rand_240,0.2618,AF-A0A6P0TC19-F1-model_v4,0.15,1.0,0.398,0.8832,Cyanothece sp. SIO2G6
433,rand_731,0.5907,AF-A0A7C1C204-F1-model_v4,0.05,0.504,0.158,5.843,Bacteroidetes bacterium
434,rand_285,0.2836,AF-A0A024GD79-F1-model_v4,0.229,0.488,0.201,7.667,Albugo candida
435,rand_217,0.514,AF-A0A0G4B4D1-F1-model_v4,0.075,0.277,0.16,1.232,Berkelbacteria bacterium GW2011_GWE1_39_12
436,rand_2482,0.618,AF-A0A6I5R513-F1-model_v4,0.166,0.979,0.523,4.602,Leptolyngbya sp. SIO1E4
437,rand_1102,0.6212,AF-A0A1I7XBG7-F1-model_v4,0.111,0.515,0.361,0.5937,Heterorhabditis bacteriophora
438,rand_2083,0.4351,AF-A0A090DV94-F1-model_v4,0.156,0.985,0.373,7.241,Mesorhizobium plurifarium
439,rand_509,0.6935,AF-A0A124E1F8-F1-model_v4,0.092,0.507,0.467,0.4183,Mycolicibacterium canariasense
440,rand_1504,0.1872,AF-A0A452ZYC3-F1-model_v4,0.127,0.988,0.922,9.94,Aegilops tauschii subsp. strangulata
441,rand_1485,0.2989,AF-A0A0K8TV68-F1-model_v4,0.218,0.94,0.297,1.131,Bactrocera latifrons
442,rand_167,0.4244,AF-A0A5N6PGM5-F1-model_v4,0.141,0.394,0.518,0.2586,Mikania micrantha
443,rand_966,0.3135,AF-A0A811UI39-F1-model_v4,0.133,1.0,0.409,6.471,Ceratitis capitata
